SbjID,response,TrialN,CorrRes,AnsCatagory,View,Noise
edgenext_small,2,15,2,correct,d,n
edgenext_small,1,16,1,correct,d,n
edgenext_small,3,17,3,correct,d,n
edgenext_small,1,18,1,correct,d,n
edgenext_small,1,19,1,correct,d,n
edgenext_small,2,20,2,correct,d,n
edgenext_small,1,21,1,correct,d,n
edgenext_small,3,22,3,correct,d,n
edgenext_small,3,23,3,correct,d,n
edgenext_small,2,24,2,correct,d,n
edgenext_small,3,25,3,correct,d,n
edgenext_small,2,26,2,correct,d,n
edgenext_small,1,27,1,correct,s,y
edgenext_small,3,28,3,correct,s,y
edgenext_small,2,29,2,correct,s,y
edgenext_small,1,30,3,incorrect,s,y
edgenext_small,3,31,2,incorrect,s,y
edgenext_small,2,32,1,incorrect,s,y
edgenext_small,1,33,3,incorrect,s,y
edgenext_small,1,34,1,correct,s,y
edgenext_small,2,35,2,correct,s,y
edgenext_small,2,36,3,incorrect,s,y
edgenext_small,1,37,1,correct,s,y
edgenext_small,1,38,2,incorrect,s,y
edgenext_small,1,39,3,incorrect,d,y
edgenext_small,1,40,3,incorrect,d,y
edgenext_small,3,41,1,incorrect,d,y
edgenext_small,3,42,1,incorrect,d,y
edgenext_small,3,43,3,correct,d,y
edgenext_small,3,44,3,correct,d,y
edgenext_small,1,45,3,incorrect,d,y
edgenext_small,1,46,2,incorrect,d,y
edgenext_small,2,47,3,incorrect,d,y
edgenext_small,2,48,1,incorrect,d,y
edgenext_small,2,49,2,correct,d,y
edgenext_small,2,50,2,correct,d,y
edgenext_small_rw,1,0,1,correct,s,n
edgenext_small_rw,1,1,1,correct,s,n
edgenext_small_rw,3,2,3,correct,s,n
edgenext_small_rw,1,3,1,correct,s,n
edgenext_small_rw,3,4,3,correct,s,n
edgenext_small_rw,3,5,3,correct,s,n
edgenext_small_rw,1,6,1,correct,s,n
edgenext_small_rw,3,7,3,correct,s,n
edgenext_small_rw,2,8,2,correct,s,n
edgenext_small_rw,2,9,2,correct,s,n
edgenext_small_rw,2,10,2,correct,s,n
edgenext_small_rw,1,11,1,correct,d,n
edgenext_small_rw,3,12,3,correct,d,n
edgenext_small_rw,2,13,2,correct,d,n
edgenext_small_rw,1,14,1,correct,d,n
edgenext_small_rw,2,15,2,correct,d,n
edgenext_small_rw,3,16,1,incorrect,d,n
edgenext_small_rw,3,17,3,correct,d,n
edgenext_small_rw,1,18,1,correct,d,n
edgenext_small_rw,2,19,1,incorrect,d,n
edgenext_small_rw,2,20,2,correct,d,n
edgenext_small_rw,1,21,1,correct,d,n
edgenext_small_rw,3,22,3,correct,d,n
edgenext_small_rw,1,23,3,incorrect,d,n
edgenext_small_rw,1,24,2,incorrect,d,n
edgenext_small_rw,3,25,3,correct,d,n
edgenext_small_rw,2,26,2,correct,d,n
edgenext_small_rw,1,27,1,correct,s,y
edgenext_small_rw,3,28,3,correct,s,y
edgenext_small_rw,2,29,2,correct,s,y
edgenext_small_rw,3,30,3,correct,s,y
edgenext_small_rw,1,31,2,incorrect,s,y
edgenext_small_rw,3,32,1,incorrect,s,y
edgenext_small_rw,1,33,3,incorrect,s,y
edgenext_small_rw,3,34,1,incorrect,s,y
edgenext_small_rw,3,35,2,incorrect,s,y
edgenext_small_rw,1,36,3,incorrect,s,y
edgenext_small_rw,3,37,1,incorrect,s,y
edgenext_small_rw,3,38,2,incorrect,s,y
edgenext_small_rw,2,39,3,incorrect,d,y
edgenext_small_rw,1,40,3,incorrect,d,y
edgenext_small_rw,2,41,1,incorrect,d,y
edgenext_small_rw,2,42,1,incorrect,d,y
edgenext_small_rw,1,43,3,incorrect,d,y
edgenext_small_rw,3,44,3,correct,d,y
edgenext_small_rw,1,45,3,incorrect,d,y
edgenext_small_rw,3,46,2,incorrect,d,y
edgenext_small_rw,1,47,3,incorrect,d,y
edgenext_small_rw,1,48,1,correct,d,y
edgenext_small_rw,2,49,2,correct,d,y
edgenext_small_rw,3,50,2,incorrect,d,y
edgenext_x_small,1,0,1,correct,s,n
edgenext_x_small,1,1,1,correct,s,n
edgenext_x_small,2,2,3,incorrect,s,n
edgenext_x_small,1,3,1,correct,s,n
edgenext_x_small,3,4,3,correct,s,n
edgenext_x_small,3,5,3,correct,s,n
edgenext_x_small,1,6,1,correct,s,n
edgenext_x_small,3,7,3,correct,s,n
edgenext_x_small,2,8,2,correct,s,n
edgenext_x_small,2,9,2,correct,s,n
edgenext_x_small,2,10,2,correct,s,n
edgenext_x_small,1,11,1,correct,d,n
edgenext_x_small,3,12,3,correct,d,n
edgenext_x_small,3,13,2,incorrect,d,n
edgenext_x_small,2,14,1,incorrect,d,n
edgenext_x_small,2,15,2,correct,d,n
edgenext_x_small,3,16,1,incorrect,d,n
edgenext_x_small,3,17,3,correct,d,n
edgenext_x_small,1,18,1,correct,d,n
edgenext_x_small,2,19,1,incorrect,d,n
edgenext_x_small,3,20,2,incorrect,d,n
edgenext_x_small,1,21,1,correct,d,n
edgenext_x_small,3,22,3,correct,d,n
edgenext_x_small,3,23,3,correct,d,n
edgenext_x_small,2,24,2,correct,d,n
edgenext_x_small,3,25,3,correct,d,n
edgenext_x_small,2,26,2,correct,d,n
edgenext_x_small,3,27,1,incorrect,s,y
edgenext_x_small,2,28,3,incorrect,s,y
edgenext_x_small,1,29,2,incorrect,s,y
edgenext_x_small,3,30,3,correct,s,y
edgenext_x_small,3,31,2,incorrect,s,y
edgenext_x_small,2,32,1,incorrect,s,y
edgenext_x_small,3,33,3,correct,s,y
edgenext_x_small,2,34,1,incorrect,s,y
edgenext_x_small,1,35,2,incorrect,s,y
edgenext_x_small,1,36,3,incorrect,s,y
edgenext_x_small,2,37,1,incorrect,s,y
edgenext_x_small,3,38,2,incorrect,s,y
edgenext_x_small,3,39,3,correct,d,y
edgenext_x_small,1,40,3,incorrect,d,y
edgenext_x_small,3,41,1,incorrect,d,y
edgenext_x_small,3,42,1,incorrect,d,y
edgenext_x_small,3,43,3,correct,d,y
edgenext_x_small,2,44,3,incorrect,d,y
edgenext_x_small,3,45,3,correct,d,y
edgenext_x_small,1,46,2,incorrect,d,y
edgenext_x_small,2,47,3,incorrect,d,y
edgenext_x_small,2,48,1,incorrect,d,y
edgenext_x_small,2,49,2,correct,d,y
edgenext_x_small,3,50,2,incorrect,d,y
edgenext_xx_small,1,0,1,correct,s,n
edgenext_xx_small,1,1,1,correct,s,n
edgenext_xx_small,1,2,3,incorrect,s,n
edgenext_xx_small,1,3,1,correct,s,n
edgenext_xx_small,2,4,3,incorrect,s,n
edgenext_xx_small,2,5,3,incorrect,s,n
edgenext_xx_small,1,6,1,correct,s,n
edgenext_xx_small,3,7,3,correct,s,n
edgenext_xx_small,2,8,2,correct,s,n
edgenext_xx_small,3,9,2,incorrect,s,n
edgenext_xx_small,2,10,2,correct,s,n
edgenext_xx_small,1,11,1,correct,d,n
edgenext_xx_small,2,12,3,incorrect,d,n
edgenext_xx_small,3,13,2,incorrect,d,n
edgenext_xx_small,2,14,1,incorrect,d,n
edgenext_xx_small,2,15,2,correct,d,n
edgenext_xx_small,3,16,1,incorrect,d,n
edgenext_xx_small,3,17,3,correct,d,n
edgenext_xx_small,1,18,1,correct,d,n
edgenext_xx_small,2,19,1,incorrect,d,n
edgenext_xx_small,2,20,2,correct,d,n
edgenext_xx_small,3,21,1,incorrect,d,n
edgenext_xx_small,1,22,3,incorrect,d,n
edgenext_xx_small,3,23,3,correct,d,n
edgenext_xx_small,3,24,2,incorrect,d,n
edgenext_xx_small,3,25,3,correct,d,n
edgenext_xx_small,2,26,2,correct,d,n
edgenext_xx_small,1,27,1,correct,s,y
edgenext_xx_small,3,28,3,correct,s,y
edgenext_xx_small,2,29,2,correct,s,y
edgenext_xx_small,3,30,3,correct,s,y
edgenext_xx_small,1,31,2,incorrect,s,y
edgenext_xx_small,3,32,1,incorrect,s,y
edgenext_xx_small,1,33,3,incorrect,s,y
edgenext_xx_small,3,34,1,incorrect,s,y
edgenext_xx_small,3,35,2,incorrect,s,y
edgenext_xx_small,3,36,3,correct,s,y
edgenext_xx_small,3,37,1,incorrect,s,y
edgenext_xx_small,1,38,2,incorrect,s,y
edgenext_xx_small,3,39,3,correct,d,y
edgenext_xx_small,1,40,3,incorrect,d,y
edgenext_xx_small,1,41,1,correct,d,y
edgenext_xx_small,2,42,1,incorrect,d,y
edgenext_xx_small,3,43,3,correct,d,y
edgenext_xx_small,3,44,3,correct,d,y
edgenext_xx_small,2,45,3,incorrect,d,y
edgenext_xx_small,2,46,2,correct,d,y
edgenext_xx_small,2,47,3,incorrect,d,y
edgenext_xx_small,1,48,1,correct,d,y
edgenext_xx_small,2,49,2,correct,d,y
edgenext_xx_small,1,50,2,incorrect,d,y
efficientformer_l1,1,0,1,correct,s,n
efficientformer_l1,1,1,1,correct,s,n
efficientformer_l1,3,2,3,correct,s,n
efficientformer_l1,1,3,1,correct,s,n
efficientformer_l1,3,4,3,correct,s,n
efficientformer_l1,3,5,3,correct,s,n
efficientformer_l1,1,6,1,correct,s,n
efficientformer_l1,3,7,3,correct,s,n
efficientformer_l1,2,8,2,correct,s,n
efficientformer_l1,2,9,2,correct,s,n
efficientformer_l1,2,10,2,correct,s,n
efficientformer_l1,1,11,1,correct,d,n
efficientformer_l1,3,12,3,correct,d,n
efficientformer_l1,2,13,2,correct,d,n
efficientformer_l1,1,14,1,correct,d,n
efficientformer_l1,2,15,2,correct,d,n
efficientformer_l1,3,16,1,incorrect,d,n
efficientformer_l1,3,17,3,correct,d,n
efficientformer_l1,1,18,1,correct,d,n
efficientformer_l1,2,19,1,incorrect,d,n
efficientformer_l1,1,20,2,incorrect,d,n
efficientformer_l1,1,21,1,correct,d,n
efficientformer_l1,3,22,3,correct,d,n
efficientformer_l1,3,23,3,correct,d,n
efficientformer_l1,1,24,2,incorrect,d,n
efficientformer_l1,1,25,3,incorrect,d,n
efficientformer_l1,2,26,2,correct,d,n
efficientformer_l1,2,27,1,incorrect,s,y
efficientformer_l1,2,28,3,incorrect,s,y
efficientformer_l1,3,29,2,incorrect,s,y
efficientformer_l1,3,30,3,correct,s,y
efficientformer_l1,3,31,2,incorrect,s,y
efficientformer_l1,2,32,1,incorrect,s,y
efficientformer_l1,3,33,3,correct,s,y
efficientformer_l1,2,34,1,incorrect,s,y
efficientformer_l1,2,35,2,correct,s,y
efficientformer_l1,3,36,3,correct,s,y
efficientformer_l1,1,37,1,correct,s,y
efficientformer_l1,2,38,2,correct,s,y
efficientformer_l1,2,39,3,incorrect,d,y
efficientformer_l1,3,40,3,correct,d,y
efficientformer_l1,2,41,1,incorrect,d,y
efficientformer_l1,3,42,1,incorrect,d,y
efficientformer_l1,3,43,3,correct,d,y
efficientformer_l1,2,44,3,incorrect,d,y
efficientformer_l1,2,45,3,incorrect,d,y
efficientformer_l1,2,46,2,correct,d,y
efficientformer_l1,3,47,3,correct,d,y
efficientformer_l1,2,48,1,incorrect,d,y
efficientformer_l1,1,49,2,incorrect,d,y
efficientformer_l1,3,50,2,incorrect,d,y
efficientformer_l3,1,0,1,correct,s,n
efficientformer_l3,1,1,1,correct,s,n
efficientformer_l3,1,2,3,incorrect,s,n
efficientformer_l3,1,3,1,correct,s,n
efficientformer_l3,3,4,3,correct,s,n
efficientformer_l3,2,5,3,incorrect,s,n
efficientformer_l3,1,6,1,correct,s,n
efficientformer_l3,3,7,3,correct,s,n
efficientformer_l3,2,8,2,correct,s,n
efficientformer_l3,2,9,2,correct,s,n
efficientformer_l3,2,10,2,correct,s,n
efficientformer_l3,1,11,1,correct,d,n
efficientformer_l3,3,12,3,correct,d,n
efficientformer_l3,1,13,2,incorrect,d,n
efficientformer_l3,2,14,1,incorrect,d,n
efficientformer_l3,2,15,2,correct,d,n
efficientformer_l3,3,16,1,incorrect,d,n
efficientformer_l3,3,17,3,correct,d,n
efficientformer_l3,3,18,1,incorrect,d,n
efficientformer_l3,2,19,1,incorrect,d,n
efficientformer_l3,1,20,2,incorrect,d,n
efficientformer_l3,3,21,1,incorrect,d,n
efficientformer_l3,3,22,3,correct,d,n
efficientformer_l3,2,23,3,incorrect,d,n
efficientformer_l3,1,24,2,incorrect,d,n
efficientformer_l3,3,25,3,correct,d,n
efficientformer_l3,2,26,2,correct,d,n
efficientformer_l3,1,27,1,correct,s,y
efficientformer_l3,2,28,3,incorrect,s,y
efficientformer_l3,1,29,2,incorrect,s,y
efficientformer_l3,3,30,3,correct,s,y
efficientformer_l3,2,31,2,correct,s,y
efficientformer_l3,1,32,1,correct,s,y
efficientformer_l3,3,33,3,correct,s,y
efficientformer_l3,2,34,1,incorrect,s,y
efficientformer_l3,2,35,2,correct,s,y
efficientformer_l3,1,36,3,incorrect,s,y
efficientformer_l3,3,37,1,incorrect,s,y
efficientformer_l3,3,38,2,incorrect,s,y
efficientformer_l3,2,39,3,incorrect,d,y
efficientformer_l3,2,40,3,incorrect,d,y
efficientformer_l3,3,41,1,incorrect,d,y
efficientformer_l3,3,42,1,incorrect,d,y
efficientformer_l3,1,43,3,incorrect,d,y
efficientformer_l3,3,44,3,correct,d,y
efficientformer_l3,2,45,3,incorrect,d,y
efficientformer_l3,1,46,2,incorrect,d,y
efficientformer_l3,3,47,3,correct,d,y
efficientformer_l3,1,48,1,correct,d,y
efficientformer_l3,3,49,2,incorrect,d,y
efficientformer_l3,2,50,2,correct,d,y
efficientformer_l7,1,0,1,correct,s,n
efficientformer_l7,1,1,1,correct,s,n
efficientformer_l7,2,2,3,incorrect,s,n
efficientformer_l7,3,3,1,incorrect,s,n
efficientformer_l7,3,4,3,correct,s,n
efficientformer_l7,3,5,3,correct,s,n
efficientformer_l7,1,6,1,correct,s,n
efficientformer_l7,3,7,3,correct,s,n
efficientformer_l7,2,8,2,correct,s,n
efficientformer_l7,2,9,2,correct,s,n
efficientformer_l7,2,10,2,correct,s,n
efficientformer_l7,1,11,1,correct,d,n
efficientformer_l7,3,12,3,correct,d,n
efficientformer_l7,2,13,2,correct,d,n
efficientformer_l7,1,14,1,correct,d,n
efficientformer_l7,2,15,2,correct,d,n
efficientformer_l7,3,16,1,incorrect,d,n
efficientformer_l7,3,17,3,correct,d,n
efficientformer_l7,1,18,1,correct,d,n
efficientformer_l7,1,19,1,correct,d,n
efficientformer_l7,2,20,2,correct,d,n
efficientformer_l7,1,21,1,correct,d,n
efficientformer_l7,3,22,3,correct,d,n
efficientformer_l7,3,23,3,correct,d,n
efficientformer_l7,2,24,2,correct,d,n
efficientformer_l7,3,25,3,correct,d,n
efficientformer_l7,2,26,2,correct,d,n
efficientformer_l7,3,27,1,incorrect,s,y
efficientformer_l7,3,28,3,correct,s,y
efficientformer_l7,1,29,2,incorrect,s,y
efficientformer_l7,3,30,3,correct,s,y
efficientformer_l7,3,31,2,incorrect,s,y
efficientformer_l7,1,32,1,correct,s,y
efficientformer_l7,1,33,3,incorrect,s,y
efficientformer_l7,1,34,1,correct,s,y
efficientformer_l7,1,35,2,incorrect,s,y
efficientformer_l7,3,36,3,correct,s,y
efficientformer_l7,2,37,1,incorrect,s,y
efficientformer_l7,2,38,2,correct,s,y
efficientformer_l7,2,39,3,incorrect,d,y
efficientformer_l7,1,40,3,incorrect,d,y
efficientformer_l7,1,41,1,correct,d,y
efficientformer_l7,3,42,1,incorrect,d,y
efficientformer_l7,3,43,3,correct,d,y
efficientformer_l7,3,44,3,correct,d,y
efficientformer_l7,3,45,3,correct,d,y
efficientformer_l7,1,46,2,incorrect,d,y
efficientformer_l7,3,47,3,correct,d,y
efficientformer_l7,3,48,1,incorrect,d,y
efficientformer_l7,3,49,2,incorrect,d,y
efficientformer_l7,1,50,2,incorrect,d,y
efficientnet_b4,1,0,1,correct,s,n
efficientnet_b4,2,1,1,incorrect,s,n
efficientnet_b4,1,2,3,incorrect,s,n
efficientnet_b4,3,3,1,incorrect,s,n
efficientnet_b4,3,4,3,correct,s,n
efficientnet_b4,3,5,3,correct,s,n
efficientnet_b4,1,6,1,correct,s,n
efficientnet_b4,3,7,3,correct,s,n
efficientnet_b4,2,8,2,correct,s,n
efficientnet_b4,2,9,2,correct,s,n
efficientnet_b4,2,10,2,correct,s,n
efficientnet_b4,1,11,1,correct,d,n
efficientnet_b4,1,12,3,incorrect,d,n
efficientnet_b4,1,13,2,incorrect,d,n
efficientnet_b4,1,14,1,correct,d,n
efficientnet_b4,2,15,2,correct,d,n
efficientnet_b4,1,16,1,correct,d,n
efficientnet_b4,3,17,3,correct,d,n
efficientnet_b4,1,18,1,correct,d,n
efficientnet_b4,2,19,1,incorrect,d,n
efficientnet_b4,1,20,2,incorrect,d,n
efficientnet_b4,2,21,1,incorrect,d,n
efficientnet_b4,3,22,3,correct,d,n
efficientnet_b4,1,23,3,incorrect,d,n
efficientnet_b4,2,24,2,correct,d,n
efficientnet_b4,3,25,3,correct,d,n
efficientnet_b4,2,26,2,correct,d,n
efficientnet_b4,2,27,1,incorrect,s,y
efficientnet_b4,2,28,3,incorrect,s,y
efficientnet_b4,2,29,2,correct,s,y
efficientnet_b4,2,30,3,incorrect,s,y
efficientnet_b4,2,31,2,correct,s,y
efficientnet_b4,1,32,1,correct,s,y
efficientnet_b4,3,33,3,correct,s,y
efficientnet_b4,2,34,1,incorrect,s,y
efficientnet_b4,1,35,2,incorrect,s,y
efficientnet_b4,3,36,3,correct,s,y
efficientnet_b4,1,37,1,correct,s,y
efficientnet_b4,2,38,2,correct,s,y
efficientnet_b4,2,39,3,incorrect,d,y
efficientnet_b4,2,40,3,incorrect,d,y
efficientnet_b4,1,41,1,correct,d,y
efficientnet_b4,1,42,1,correct,d,y
efficientnet_b4,3,43,3,correct,d,y
efficientnet_b4,3,44,3,correct,d,y
efficientnet_b4,1,45,3,incorrect,d,y
efficientnet_b4,2,46,2,correct,d,y
efficientnet_b4,2,47,3,incorrect,d,y
efficientnet_b4,3,48,1,incorrect,d,y
efficientnet_b4,3,49,2,incorrect,d,y
efficientnet_b4,3,50,2,incorrect,d,y
efficientnetv2_rw_s,1,0,1,correct,s,n
efficientnetv2_rw_s,2,1,1,incorrect,s,n
efficientnetv2_rw_s,1,2,3,incorrect,s,n
efficientnetv2_rw_s,2,3,1,incorrect,s,n
efficientnetv2_rw_s,3,4,3,correct,s,n
efficientnetv2_rw_s,2,5,3,incorrect,s,n
efficientnetv2_rw_s,1,6,1,correct,s,n
efficientnetv2_rw_s,3,7,3,correct,s,n
efficientnetv2_rw_s,1,8,2,incorrect,s,n
efficientnetv2_rw_s,1,9,2,incorrect,s,n
efficientnetv2_rw_s,1,10,2,incorrect,s,n
efficientnetv2_rw_s,1,11,1,correct,d,n
efficientnetv2_rw_s,3,12,3,correct,d,n
efficientnetv2_rw_s,1,13,2,incorrect,d,n
efficientnetv2_rw_s,1,14,1,correct,d,n
efficientnetv2_rw_s,1,15,2,incorrect,d,n
efficientnetv2_rw_s,3,16,1,incorrect,d,n
efficientnetv2_rw_s,3,17,3,correct,d,n
efficientnetv2_rw_s,1,18,1,correct,d,n
efficientnetv2_rw_s,1,19,1,correct,d,n
efficientnetv2_rw_s,2,20,2,correct,d,n
efficientnetv2_rw_s,1,21,1,correct,d,n
efficientnetv2_rw_s,3,22,3,correct,d,n
efficientnetv2_rw_s,2,23,3,incorrect,d,n
efficientnetv2_rw_s,3,24,2,incorrect,d,n
efficientnetv2_rw_s,1,25,3,incorrect,d,n
efficientnetv2_rw_s,1,26,2,incorrect,d,n
efficientnetv2_rw_s,1,27,1,correct,s,y
efficientnetv2_rw_s,2,28,3,incorrect,s,y
efficientnetv2_rw_s,2,29,2,correct,s,y
efficientnetv2_rw_s,3,30,3,correct,s,y
efficientnetv2_rw_s,1,31,2,incorrect,s,y
efficientnetv2_rw_s,2,32,1,incorrect,s,y
efficientnetv2_rw_s,3,33,3,correct,s,y
efficientnetv2_rw_s,1,34,1,correct,s,y
efficientnetv2_rw_s,2,35,2,correct,s,y
efficientnetv2_rw_s,3,36,3,correct,s,y
efficientnetv2_rw_s,2,37,1,incorrect,s,y
efficientnetv2_rw_s,3,38,2,incorrect,s,y
efficientnetv2_rw_s,3,39,3,correct,d,y
efficientnetv2_rw_s,3,40,3,correct,d,y
efficientnetv2_rw_s,1,41,1,correct,d,y
efficientnetv2_rw_s,1,42,1,correct,d,y
efficientnetv2_rw_s,2,43,3,incorrect,d,y
efficientnetv2_rw_s,3,44,3,correct,d,y
efficientnetv2_rw_s,1,45,3,incorrect,d,y
efficientnetv2_rw_s,2,46,2,correct,d,y
efficientnetv2_rw_s,3,47,3,correct,d,y
efficientnetv2_rw_s,2,48,1,incorrect,d,y
efficientnetv2_rw_s,1,49,2,incorrect,d,y
efficientnetv2_rw_s,2,50,2,correct,d,y
ens_adv_inception_resnet_v2,1,0,1,correct,s,n
ens_adv_inception_resnet_v2,1,1,1,correct,s,n
ens_adv_inception_resnet_v2,1,2,3,incorrect,s,n
ens_adv_inception_resnet_v2,1,3,1,correct,s,n
ens_adv_inception_resnet_v2,3,4,3,correct,s,n
ens_adv_inception_resnet_v2,3,5,3,correct,s,n
ens_adv_inception_resnet_v2,1,6,1,correct,s,n
ens_adv_inception_resnet_v2,3,7,3,correct,s,n
ens_adv_inception_resnet_v2,1,8,2,incorrect,s,n
ens_adv_inception_resnet_v2,2,9,2,correct,s,n
ens_adv_inception_resnet_v2,2,10,2,correct,s,n
ens_adv_inception_resnet_v2,1,11,1,correct,d,n
ens_adv_inception_resnet_v2,1,12,3,incorrect,d,n
ens_adv_inception_resnet_v2,2,13,2,correct,d,n
ens_adv_inception_resnet_v2,1,14,1,correct,d,n
ens_adv_inception_resnet_v2,2,15,2,correct,d,n
ens_adv_inception_resnet_v2,3,16,1,incorrect,d,n
ens_adv_inception_resnet_v2,3,17,3,correct,d,n
ens_adv_inception_resnet_v2,1,18,1,correct,d,n
ens_adv_inception_resnet_v2,2,19,1,incorrect,d,n
ens_adv_inception_resnet_v2,3,20,2,incorrect,d,n
ens_adv_inception_resnet_v2,2,21,1,incorrect,d,n
ens_adv_inception_resnet_v2,3,22,3,correct,d,n
ens_adv_inception_resnet_v2,3,23,3,correct,d,n
ens_adv_inception_resnet_v2,2,24,2,correct,d,n
ens_adv_inception_resnet_v2,1,25,3,incorrect,d,n
ens_adv_inception_resnet_v2,1,26,2,incorrect,d,n
ens_adv_inception_resnet_v2,3,27,1,incorrect,s,y
ens_adv_inception_resnet_v2,1,28,3,incorrect,s,y
ens_adv_inception_resnet_v2,2,29,2,correct,s,y
ens_adv_inception_resnet_v2,3,30,3,correct,s,y
ens_adv_inception_resnet_v2,2,31,2,correct,s,y
ens_adv_inception_resnet_v2,1,32,1,correct,s,y
ens_adv_inception_resnet_v2,3,33,3,correct,s,y
ens_adv_inception_resnet_v2,1,34,1,correct,s,y
ens_adv_inception_resnet_v2,2,35,2,correct,s,y
ens_adv_inception_resnet_v2,3,36,3,correct,s,y
ens_adv_inception_resnet_v2,2,37,1,incorrect,s,y
ens_adv_inception_resnet_v2,3,38,2,incorrect,s,y
ens_adv_inception_resnet_v2,3,39,3,correct,d,y
ens_adv_inception_resnet_v2,3,40,3,correct,d,y
ens_adv_inception_resnet_v2,2,41,1,incorrect,d,y
ens_adv_inception_resnet_v2,2,42,1,incorrect,d,y
ens_adv_inception_resnet_v2,3,43,3,correct,d,y
ens_adv_inception_resnet_v2,3,44,3,correct,d,y
ens_adv_inception_resnet_v2,3,45,3,correct,d,y
ens_adv_inception_resnet_v2,3,46,2,incorrect,d,y
ens_adv_inception_resnet_v2,3,47,3,correct,d,y
ens_adv_inception_resnet_v2,3,48,1,incorrect,d,y
ens_adv_inception_resnet_v2,2,49,2,correct,d,y
ens_adv_inception_resnet_v2,3,50,2,incorrect,d,y
ese_vovnet19b_dw,1,0,1,correct,s,n
ese_vovnet19b_dw,1,1,1,correct,s,n
ese_vovnet19b_dw,1,2,3,incorrect,s,n
ese_vovnet19b_dw,3,3,1,incorrect,s,n
ese_vovnet19b_dw,3,4,3,correct,s,n
ese_vovnet19b_dw,3,5,3,correct,s,n
ese_vovnet19b_dw,1,6,1,correct,s,n
ese_vovnet19b_dw,3,7,3,correct,s,n
ese_vovnet19b_dw,2,8,2,correct,s,n
ese_vovnet19b_dw,2,9,2,correct,s,n
ese_vovnet19b_dw,3,10,2,incorrect,s,n
ese_vovnet19b_dw,1,11,1,correct,d,n
ese_vovnet19b_dw,1,12,3,incorrect,d,n
ese_vovnet19b_dw,2,13,2,correct,d,n
ese_vovnet19b_dw,1,14,1,correct,d,n
ese_vovnet19b_dw,2,15,2,correct,d,n
ese_vovnet19b_dw,1,16,1,correct,d,n
ese_vovnet19b_dw,2,17,3,incorrect,d,n
ese_vovnet19b_dw,3,18,1,incorrect,d,n
ese_vovnet19b_dw,3,19,1,incorrect,d,n
ese_vovnet19b_dw,2,20,2,correct,d,n
ese_vovnet19b_dw,1,21,1,correct,d,n
ese_vovnet19b_dw,3,22,3,correct,d,n
ese_vovnet19b_dw,3,23,3,correct,d,n
ese_vovnet19b_dw,1,24,2,incorrect,d,n
ese_vovnet19b_dw,1,25,3,incorrect,d,n
ese_vovnet19b_dw,2,26,2,correct,d,n
ese_vovnet19b_dw,3,27,1,incorrect,s,y
ese_vovnet19b_dw,3,28,3,correct,s,y
ese_vovnet19b_dw,2,29,2,correct,s,y
ese_vovnet19b_dw,2,30,3,incorrect,s,y
ese_vovnet19b_dw,1,31,2,incorrect,s,y
ese_vovnet19b_dw,2,32,1,incorrect,s,y
ese_vovnet19b_dw,3,33,3,correct,s,y
ese_vovnet19b_dw,3,34,1,incorrect,s,y
ese_vovnet19b_dw,2,35,2,correct,s,y
ese_vovnet19b_dw,1,36,3,incorrect,s,y
ese_vovnet19b_dw,3,37,1,incorrect,s,y
ese_vovnet19b_dw,2,38,2,correct,s,y
ese_vovnet19b_dw,3,39,3,correct,d,y
ese_vovnet19b_dw,1,40,3,incorrect,d,y
ese_vovnet19b_dw,3,41,1,incorrect,d,y
ese_vovnet19b_dw,1,42,1,correct,d,y
ese_vovnet19b_dw,2,43,3,incorrect,d,y
ese_vovnet19b_dw,1,44,3,incorrect,d,y
ese_vovnet19b_dw,3,45,3,correct,d,y
ese_vovnet19b_dw,2,46,2,correct,d,y
ese_vovnet19b_dw,3,47,3,correct,d,y
ese_vovnet19b_dw,2,48,1,incorrect,d,y
ese_vovnet19b_dw,3,49,2,incorrect,d,y
ese_vovnet19b_dw,2,50,2,correct,d,y
ese_vovnet39b,1,0,1,correct,s,n
ese_vovnet39b,1,1,1,correct,s,n
ese_vovnet39b,1,2,3,incorrect,s,n
ese_vovnet39b,1,3,1,correct,s,n
ese_vovnet39b,3,4,3,correct,s,n
ese_vovnet39b,2,5,3,incorrect,s,n
ese_vovnet39b,1,6,1,correct,s,n
ese_vovnet39b,2,7,3,incorrect,s,n
ese_vovnet39b,2,8,2,correct,s,n
ese_vovnet39b,1,9,2,incorrect,s,n
ese_vovnet39b,1,10,2,incorrect,s,n
ese_vovnet39b,3,11,1,incorrect,d,n
ese_vovnet39b,1,12,3,incorrect,d,n
ese_vovnet39b,2,13,2,correct,d,n
ese_vovnet39b,1,14,1,correct,d,n
ese_vovnet39b,2,15,2,correct,d,n
ese_vovnet39b,3,16,1,incorrect,d,n
ese_vovnet39b,1,17,3,incorrect,d,n
ese_vovnet39b,1,18,1,correct,d,n
ese_vovnet39b,3,19,1,incorrect,d,n
ese_vovnet39b,2,20,2,correct,d,n
ese_vovnet39b,1,21,1,correct,d,n
ese_vovnet39b,3,22,3,correct,d,n
ese_vovnet39b,1,23,3,incorrect,d,n
ese_vovnet39b,2,24,2,correct,d,n
ese_vovnet39b,2,25,3,incorrect,d,n
ese_vovnet39b,3,26,2,incorrect,d,n
ese_vovnet39b,2,27,1,incorrect,s,y
ese_vovnet39b,2,28,3,incorrect,s,y
