SbjID,response,TrialN,CorrRes,AnsCatagory,View,Noise
efficientformer_l3,target,16,target,correct,s,n
efficientformer_l3,target,17,target,correct,s,n
efficientformer_l3,target,18,target,correct,s,y
efficientformer_l3,target,19,target,correct,s,y
efficientformer_l3,target,20,target,correct,s,y
efficientformer_l3,target,21,target,correct,s,y
efficientformer_l3,target,22,target,correct,s,y
efficientformer_l3,target,23,target,correct,s,y
efficientformer_l3,foil1,24,target,incorrect,s,n
efficientformer_l3,target,25,target,correct,d,n
efficientformer_l3,foil2,26,target,incorrect,d,n
efficientformer_l3,target,27,target,correct,d,n
efficientformer_l3,target,28,target,correct,d,n
efficientformer_l3,target,29,target,correct,d,n
efficientformer_l3,foil2,30,target,incorrect,d,n
efficientformer_l3,foil1,31,target,incorrect,d,n
efficientformer_l3,foil2,32,target,incorrect,d,n
efficientformer_l3,foil1,33,target,incorrect,d,n
efficientformer_l3,target,34,target,correct,d,n
efficientformer_l3,target,35,target,correct,d,n
efficientformer_l3,foil1,36,target,incorrect,d,y
efficientformer_l3,target,37,target,correct,d,y
efficientformer_l3,foil2,38,target,incorrect,d,y
efficientformer_l3,foil1,39,target,incorrect,d,y
efficientformer_l3,target,40,target,correct,d,y
efficientformer_l3,target,41,target,correct,d,y
efficientformer_l3,foil2,42,target,incorrect,d,y
efficientformer_l3,foil1,43,target,incorrect,d,y
efficientformer_l3,foil1,44,target,incorrect,d,y
efficientformer_l3,target,45,target,correct,d,y
efficientformer_l3,foil1,46,target,incorrect,d,y
efficientformer_l3,foil2,47,target,incorrect,d,y
efficientformer_l7,target,0,target,correct,s,n
efficientformer_l7,target,1,target,correct,s,n
efficientformer_l7,target,2,target,correct,s,n
efficientformer_l7,target,3,target,correct,s,n
efficientformer_l7,target,4,target,correct,s,n
efficientformer_l7,target,5,target,correct,s,n
efficientformer_l7,target,6,target,correct,s,n
efficientformer_l7,target,7,target,correct,s,n
efficientformer_l7,target,8,target,correct,s,n
efficientformer_l7,target,9,target,correct,s,n
efficientformer_l7,target,10,target,correct,s,n
efficientformer_l7,target,11,target,correct,s,n
efficientformer_l7,target,12,target,correct,s,n
efficientformer_l7,target,13,target,correct,s,n
efficientformer_l7,target,14,target,correct,s,n
efficientformer_l7,target,15,target,correct,s,n
efficientformer_l7,target,16,target,correct,s,n
efficientformer_l7,target,17,target,correct,s,n
efficientformer_l7,target,18,target,correct,s,y
efficientformer_l7,target,19,target,correct,s,y
efficientformer_l7,target,20,target,correct,s,y
efficientformer_l7,target,21,target,correct,s,y
efficientformer_l7,target,22,target,correct,s,y
efficientformer_l7,target,23,target,correct,s,y
efficientformer_l7,foil1,24,target,incorrect,s,n
efficientformer_l7,target,25,target,correct,d,n
efficientformer_l7,target,26,target,correct,d,n
efficientformer_l7,target,27,target,correct,d,n
efficientformer_l7,target,28,target,correct,d,n
efficientformer_l7,target,29,target,correct,d,n
efficientformer_l7,foil2,30,target,incorrect,d,n
efficientformer_l7,foil2,31,target,incorrect,d,n
efficientformer_l7,target,32,target,correct,d,n
efficientformer_l7,foil1,33,target,incorrect,d,n
efficientformer_l7,target,34,target,correct,d,n
efficientformer_l7,target,35,target,correct,d,n
efficientformer_l7,foil2,36,target,incorrect,d,y
efficientformer_l7,foil2,37,target,incorrect,d,y
efficientformer_l7,target,38,target,correct,d,y
efficientformer_l7,foil1,39,target,incorrect,d,y
efficientformer_l7,target,40,target,correct,d,y
efficientformer_l7,target,41,target,correct,d,y
efficientformer_l7,foil2,42,target,incorrect,d,y
efficientformer_l7,foil2,43,target,incorrect,d,y
efficientformer_l7,target,44,target,correct,d,y
efficientformer_l7,target,45,target,correct,d,y
efficientformer_l7,target,46,target,correct,d,y
efficientformer_l7,foil2,47,target,incorrect,d,y
efficientnet_b4,target,0,target,correct,s,n
efficientnet_b4,target,1,target,correct,s,n
efficientnet_b4,target,2,target,correct,s,n
efficientnet_b4,target,3,target,correct,s,n
efficientnet_b4,target,4,target,correct,s,n
efficientnet_b4,target,5,target,correct,s,n
efficientnet_b4,target,6,target,correct,s,n
efficientnet_b4,target,7,target,correct,s,n
efficientnet_b4,target,8,target,correct,s,n
efficientnet_b4,target,9,target,correct,s,n
efficientnet_b4,target,10,target,correct,s,n
efficientnet_b4,target,11,target,correct,s,n
efficientnet_b4,target,12,target,correct,s,n
efficientnet_b4,target,13,target,correct,s,n
efficientnet_b4,target,14,target,correct,s,n
efficientnet_b4,target,15,target,correct,s,n
efficientnet_b4,target,16,target,correct,s,n
efficientnet_b4,target,17,target,correct,s,n
efficientnet_b4,target,18,target,correct,s,y
efficientnet_b4,target,19,target,correct,s,y
efficientnet_b4,target,20,target,correct,s,y
efficientnet_b4,target,21,target,correct,s,y
efficientnet_b4,target,22,target,correct,s,y
efficientnet_b4,target,23,target,correct,s,y
efficientnet_b4,foil1,24,target,incorrect,s,n
efficientnet_b4,foil1,25,target,incorrect,d,n
efficientnet_b4,foil2,26,target,incorrect,d,n
efficientnet_b4,target,27,target,correct,d,n
efficientnet_b4,target,28,target,correct,d,n
efficientnet_b4,target,29,target,correct,d,n
efficientnet_b4,target,30,target,correct,d,n
efficientnet_b4,foil1,31,target,incorrect,d,n
efficientnet_b4,foil2,32,target,incorrect,d,n
efficientnet_b4,foil2,33,target,incorrect,d,n
efficientnet_b4,target,34,target,correct,d,n
efficientnet_b4,foil1,35,target,incorrect,d,n
efficientnet_b4,target,36,target,correct,d,y
efficientnet_b4,foil1,37,target,incorrect,d,y
efficientnet_b4,foil2,38,target,incorrect,d,y
efficientnet_b4,foil2,39,target,incorrect,d,y
efficientnet_b4,foil1,40,target,incorrect,d,y
efficientnet_b4,target,41,target,correct,d,y
efficientnet_b4,target,42,target,correct,d,y
efficientnet_b4,foil1,43,target,incorrect,d,y
efficientnet_b4,target,44,target,correct,d,y
efficientnet_b4,foil2,45,target,incorrect,d,y
efficientnet_b4,foil1,46,target,incorrect,d,y
efficientnet_b4,target,47,target,correct,d,y
efficientnetv2_rw_s,target,0,target,correct,s,n
efficientnetv2_rw_s,target,1,target,correct,s,n
efficientnetv2_rw_s,target,2,target,correct,s,n
efficientnetv2_rw_s,target,3,target,correct,s,n
efficientnetv2_rw_s,target,4,target,correct,s,n
efficientnetv2_rw_s,target,5,target,correct,s,n
efficientnetv2_rw_s,target,6,target,correct,s,n
efficientnetv2_rw_s,target,7,target,correct,s,n
efficientnetv2_rw_s,target,8,target,correct,s,n
efficientnetv2_rw_s,target,9,target,correct,s,n
efficientnetv2_rw_s,target,10,target,correct,s,n
efficientnetv2_rw_s,target,11,target,correct,s,n
efficientnetv2_rw_s,target,12,target,correct,s,n
efficientnetv2_rw_s,target,13,target,correct,s,n
efficientnetv2_rw_s,target,14,target,correct,s,n
efficientnetv2_rw_s,target,15,target,correct,s,n
efficientnetv2_rw_s,target,16,target,correct,s,n
efficientnetv2_rw_s,target,17,target,correct,s,n
efficientnetv2_rw_s,target,18,target,correct,s,y
efficientnetv2_rw_s,target,19,target,correct,s,y
efficientnetv2_rw_s,target,20,target,correct,s,y
efficientnetv2_rw_s,target,21,target,correct,s,y
efficientnetv2_rw_s,target,22,target,correct,s,y
efficientnetv2_rw_s,target,23,target,correct,s,y
efficientnetv2_rw_s,foil1,24,target,incorrect,s,n
efficientnetv2_rw_s,target,25,target,correct,d,n
efficientnetv2_rw_s,foil2,26,target,incorrect,d,n
efficientnetv2_rw_s,target,27,target,correct,d,n
efficientnetv2_rw_s,foil1,28,target,incorrect,d,n
efficientnetv2_rw_s,foil1,29,target,incorrect,d,n
efficientnetv2_rw_s,foil2,30,target,incorrect,d,n
efficientnetv2_rw_s,foil1,31,target,incorrect,d,n
efficientnetv2_rw_s,foil2,32,target,incorrect,d,n
efficientnetv2_rw_s,target,33,target,correct,d,n
efficientnetv2_rw_s,target,34,target,correct,d,n
efficientnetv2_rw_s,target,35,target,correct,d,n
efficientnetv2_rw_s,target,36,target,correct,d,y
efficientnetv2_rw_s,foil2,37,target,incorrect,d,y
efficientnetv2_rw_s,foil1,38,target,incorrect,d,y
efficientnetv2_rw_s,target,39,target,correct,d,y
efficientnetv2_rw_s,target,40,target,correct,d,y
efficientnetv2_rw_s,foil2,41,target,incorrect,d,y
efficientnetv2_rw_s,foil2,42,target,incorrect,d,y
efficientnetv2_rw_s,foil1,43,target,incorrect,d,y
efficientnetv2_rw_s,target,44,target,correct,d,y
efficientnetv2_rw_s,target,45,target,correct,d,y
efficientnetv2_rw_s,foil1,46,target,incorrect,d,y
efficientnetv2_rw_s,foil1,47,target,incorrect,d,y
ens_adv_inception_resnet_v2,target,0,target,correct,s,n
ens_adv_inception_resnet_v2,target,1,target,correct,s,n
ens_adv_inception_resnet_v2,target,2,target,correct,s,n
ens_adv_inception_resnet_v2,target,3,target,correct,s,n
ens_adv_inception_resnet_v2,target,4,target,correct,s,n
ens_adv_inception_resnet_v2,target,5,target,correct,s,n
ens_adv_inception_resnet_v2,target,6,target,correct,s,n
ens_adv_inception_resnet_v2,target,7,target,correct,s,n
ens_adv_inception_resnet_v2,target,8,target,correct,s,n
ens_adv_inception_resnet_v2,target,9,target,correct,s,n
ens_adv_inception_resnet_v2,target,10,target,correct,s,n
ens_adv_inception_resnet_v2,target,11,target,correct,s,n
ens_adv_inception_resnet_v2,target,12,target,correct,s,n
ens_adv_inception_resnet_v2,target,13,target,correct,s,n
ens_adv_inception_resnet_v2,target,14,target,correct,s,n
ens_adv_inception_resnet_v2,target,15,target,correct,s,n
ens_adv_inception_resnet_v2,target,16,target,correct,s,n
ens_adv_inception_resnet_v2,target,17,target,correct,s,n
ens_adv_inception_resnet_v2,target,18,target,correct,s,y
ens_adv_inception_resnet_v2,target,19,target,correct,s,y
ens_adv_inception_resnet_v2,target,20,target,correct,s,y
ens_adv_inception_resnet_v2,target,21,target,correct,s,y
ens_adv_inception_resnet_v2,target,22,target,correct,s,y
ens_adv_inception_resnet_v2,target,23,target,correct,s,y
ens_adv_inception_resnet_v2,foil1,24,target,incorrect,s,n
ens_adv_inception_resnet_v2,foil1,25,target,incorrect,d,n
ens_adv_inception_resnet_v2,foil2,26,target,incorrect,d,n
ens_adv_inception_resnet_v2,foil1,27,target,incorrect,d,n
ens_adv_inception_resnet_v2,target,28,target,correct,d,n
ens_adv_inception_resnet_v2,target,29,target,correct,d,n
ens_adv_inception_resnet_v2,foil2,30,target,incorrect,d,n
ens_adv_inception_resnet_v2,foil2,31,target,incorrect,d,n
ens_adv_inception_resnet_v2,target,32,target,correct,d,n
ens_adv_inception_resnet_v2,target,33,target,correct,d,n
ens_adv_inception_resnet_v2,foil2,34,target,incorrect,d,n
ens_adv_inception_resnet_v2,foil1,35,target,incorrect,d,n
ens_adv_inception_resnet_v2,foil2,36,target,incorrect,d,y
ens_adv_inception_resnet_v2,target,37,target,correct,d,y
ens_adv_inception_resnet_v2,foil2,38,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil1,39,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil1,40,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil2,41,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil2,42,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil2,43,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil1,44,target,incorrect,d,y
ens_adv_inception_resnet_v2,target,45,target,correct,d,y
ens_adv_inception_resnet_v2,foil2,46,target,incorrect,d,y
ens_adv_inception_resnet_v2,foil1,47,target,incorrect,d,y
ese_vovnet19b_dw,target,0,target,correct,s,n
ese_vovnet19b_dw,target,1,target,correct,s,n
ese_vovnet19b_dw,target,2,target,correct,s,n
ese_vovnet19b_dw,target,3,target,correct,s,n
ese_vovnet19b_dw,target,4,target,correct,s,n
ese_vovnet19b_dw,target,5,target,correct,s,n
ese_vovnet19b_dw,target,6,target,correct,s,n
ese_vovnet19b_dw,target,7,target,correct,s,n
ese_vovnet19b_dw,target,8,target,correct,s,n
ese_vovnet19b_dw,target,9,target,correct,s,n
ese_vovnet19b_dw,target,10,target,correct,s,n
ese_vovnet19b_dw,target,11,target,correct,s,n
ese_vovnet19b_dw,target,12,target,correct,s,n
ese_vovnet19b_dw,target,13,target,correct,s,n
ese_vovnet19b_dw,target,14,target,correct,s,n
ese_vovnet19b_dw,target,15,target,correct,s,n
ese_vovnet19b_dw,target,16,target,correct,s,n
ese_vovnet19b_dw,target,17,target,correct,s,n
ese_vovnet19b_dw,target,18,target,correct,s,y
ese_vovnet19b_dw,target,19,target,correct,s,y
ese_vovnet19b_dw,target,20,target,correct,s,y
ese_vovnet19b_dw,target,21,target,correct,s,y
ese_vovnet19b_dw,target,22,target,correct,s,y
ese_vovnet19b_dw,target,23,target,correct,s,y
ese_vovnet19b_dw,foil1,24,target,incorrect,s,n
ese_vovnet19b_dw,foil1,25,target,incorrect,d,n
ese_vovnet19b_dw,foil2,26,target,incorrect,d,n
ese_vovnet19b_dw,target,27,target,correct,d,n
ese_vovnet19b_dw,target,28,target,correct,d,n
ese_vovnet19b_dw,foil1,29,target,incorrect,d,n
ese_vovnet19b_dw,foil2,30,target,incorrect,d,n
ese_vovnet19b_dw,foil2,31,target,incorrect,d,n
ese_vovnet19b_dw,foil2,32,target,incorrect,d,n
ese_vovnet19b_dw,target,33,target,correct,d,n
ese_vovnet19b_dw,target,34,target,correct,d,n
ese_vovnet19b_dw,foil2,35,target,incorrect,d,n
ese_vovnet19b_dw,foil1,36,target,incorrect,d,y
ese_vovnet19b_dw,foil1,37,target,incorrect,d,y
ese_vovnet19b_dw,foil1,38,target,incorrect,d,y
ese_vovnet19b_dw,target,39,target,correct,d,y
ese_vovnet19b_dw,foil2,40,target,incorrect,d,y
ese_vovnet19b_dw,target,41,target,correct,d,y
ese_vovnet19b_dw,foil2,42,target,incorrect,d,y
ese_vovnet19b_dw,foil1,43,target,incorrect,d,y
ese_vovnet19b_dw,target,44,target,correct,d,y
ese_vovnet19b_dw,foil2,45,target,incorrect,d,y
ese_vovnet19b_dw,target,46,target,correct,d,y
ese_vovnet19b_dw,foil2,47,target,incorrect,d,y
ese_vovnet39b,target,0,target,correct,s,n
ese_vovnet39b,target,1,target,correct,s,n
ese_vovnet39b,target,2,target,correct,s,n
ese_vovnet39b,target,3,target,correct,s,n
ese_vovnet39b,target,4,target,correct,s,n
ese_vovnet39b,target,5,target,correct,s,n
ese_vovnet39b,target,6,target,correct,s,n
ese_vovnet39b,target,7,target,correct,s,n
ese_vovnet39b,target,8,target,correct,s,n
ese_vovnet39b,target,9,target,correct,s,n
ese_vovnet39b,target,10,target,correct,s,n
ese_vovnet39b,target,11,target,correct,s,n
ese_vovnet39b,target,12,target,correct,s,n
ese_vovnet39b,target,13,target,correct,s,n
ese_vovnet39b,target,14,target,correct,s,n
ese_vovnet39b,target,15,target,correct,s,n
ese_vovnet39b,target,16,target,correct,s,n
ese_vovnet39b,target,17,target,correct,s,n
ese_vovnet39b,target,18,target,correct,s,y
ese_vovnet39b,target,19,target,correct,s,y
ese_vovnet39b,target,20,target,correct,s,y
ese_vovnet39b,target,21,target,correct,s,y
ese_vovnet39b,target,22,target,correct,s,y
ese_vovnet39b,target,23,target,correct,s,y
ese_vovnet39b,foil1,24,target,incorrect,s,n
ese_vovnet39b,foil1,25,target,incorrect,d,n
ese_vovnet39b,foil2,26,target,incorrect,d,n
ese_vovnet39b,foil1,27,target,incorrect,d,n
ese_vovnet39b,target,28,target,correct,d,n
ese_vovnet39b,foil2,29,target,incorrect,d,n
ese_vovnet39b,foil2,30,target,incorrect,d,n
ese_vovnet39b,foil1,31,target,incorrect,d,n
ese_vovnet39b,foil1,32,target,incorrect,d,n
ese_vovnet39b,foil2,33,target,incorrect,d,n
ese_vovnet39b,target,34,target,correct,d,n
ese_vovnet39b,foil2,35,target,incorrect,d,n
ese_vovnet39b,foil2,36,target,incorrect,d,y
ese_vovnet39b,foil2,37,target,incorrect,d,y
ese_vovnet39b,foil1,38,target,incorrect,d,y
ese_vovnet39b,target,39,target,correct,d,y
ese_vovnet39b,foil2,40,target,incorrect,d,y
ese_vovnet39b,target,41,target,correct,d,y
ese_vovnet39b,foil2,42,target,incorrect,d,y
ese_vovnet39b,foil1,43,target,incorrect,d,y
ese_vovnet39b,target,44,target,correct,d,y
ese_vovnet39b,foil2,45,target,incorrect,d,y
ese_vovnet39b,foil1,46,target,incorrect,d,y
ese_vovnet39b,foil1,47,target,incorrect,d,y
fbnetc_100,target,0,target,correct,s,n
fbnetc_100,target,1,target,correct,s,n
fbnetc_100,target,2,target,correct,s,n
fbnetc_100,target,3,target,correct,s,n
fbnetc_100,target,4,target,correct,s,n
fbnetc_100,target,5,target,correct,s,n
fbnetc_100,target,6,target,correct,s,n
fbnetc_100,target,7,target,correct,s,n
fbnetc_100,target,8,target,correct,s,n
fbnetc_100,target,9,target,correct,s,n
fbnetc_100,target,10,target,correct,s,n
fbnetc_100,target,11,target,correct,s,n
fbnetc_100,target,12,target,correct,s,n
fbnetc_100,target,13,target,correct,s,n
fbnetc_100,target,14,target,correct,s,n
fbnetc_100,target,15,target,correct,s,n
fbnetc_100,target,16,target,correct,s,n
fbnetc_100,target,17,target,correct,s,n
fbnetc_100,target,18,target,correct,s,y
fbnetc_100,target,19,target,correct,s,y
fbnetc_100,target,20,target,correct,s,y
fbnetc_100,target,21,target,correct,s,y
fbnetc_100,target,22,target,correct,s,y
fbnetc_100,target,23,target,correct,s,y
fbnetc_100,target,24,target,correct,s,n
fbnetc_100,target,25,target,correct,d,n
fbnetc_100,target,26,target,correct,d,n
fbnetc_100,target,27,target,correct,d,n
fbnetc_100,target,28,target,correct,d,n
fbnetc_100,target,29,target,correct,d,n
fbnetc_100,target,30,target,correct,d,n
fbnetc_100,foil1,31,target,incorrect,d,n
fbnetc_100,foil1,32,target,incorrect,d,n
fbnetc_100,target,33,target,correct,d,n
fbnetc_100,target,34,target,correct,d,n
fbnetc_100,target,35,target,correct,d,n
fbnetc_100,target,36,target,correct,d,y
fbnetc_100,target,37,target,correct,d,y
fbnetc_100,foil1,38,target,incorrect,d,y
fbnetc_100,target,39,target,correct,d,y
fbnetc_100,target,40,target,correct,d,y
fbnetc_100,target,41,target,correct,d,y
fbnetc_100,target,42,target,correct,d,y
fbnetc_100,foil2,43,target,incorrect,d,y
fbnetc_100,target,44,target,correct,d,y
fbnetc_100,target,45,target,correct,d,y
fbnetc_100,target,46,target,correct,d,y
fbnetc_100,foil1,47,target,incorrect,d,y
fbnetv3_b,target,0,target,correct,s,n
fbnetv3_b,target,1,target,correct,s,n
fbnetv3_b,target,2,target,correct,s,n
fbnetv3_b,target,3,target,correct,s,n
fbnetv3_b,target,4,target,correct,s,n
fbnetv3_b,target,5,target,correct,s,n
fbnetv3_b,target,6,target,correct,s,n
fbnetv3_b,target,7,target,correct,s,n
fbnetv3_b,target,8,target,correct,s,n
fbnetv3_b,target,9,target,correct,s,n
fbnetv3_b,target,10,target,correct,s,n
fbnetv3_b,target,11,target,correct,s,n
fbnetv3_b,target,12,target,correct,s,n
fbnetv3_b,target,13,target,correct,s,n
fbnetv3_b,target,14,target,correct,s,n
fbnetv3_b,target,15,target,correct,s,n
fbnetv3_b,target,16,target,correct,s,n
fbnetv3_b,target,17,target,correct,s,n
fbnetv3_b,target,18,target,correct,s,y
fbnetv3_b,target,19,target,correct,s,y
fbnetv3_b,target,20,target,correct,s,y
fbnetv3_b,target,21,target,correct,s,y
fbnetv3_b,target,22,target,correct,s,y
fbnetv3_b,target,23,target,correct,s,y
fbnetv3_b,foil1,24,target,incorrect,s,n
fbnetv3_b,foil1,25,target,incorrect,d,n
fbnetv3_b,foil1,26,target,incorrect,d,n
fbnetv3_b,foil1,27,target,incorrect,d,n
fbnetv3_b,foil2,28,target,incorrect,d,n
fbnetv3_b,foil1,29,target,incorrect,d,n
fbnetv3_b,foil1,30,target,incorrect,d,n
fbnetv3_b,target,31,target,correct,d,n
fbnetv3_b,foil2,32,target,incorrect,d,n
fbnetv3_b,foil2,33,target,incorrect,d,n
fbnetv3_b,target,34,target,correct,d,n
fbnetv3_b,foil2,35,target,incorrect,d,n
fbnetv3_b,foil2,36,target,incorrect,d,y
fbnetv3_b,foil2,37,target,incorrect,d,y
fbnetv3_b,foil1,38,target,incorrect,d,y
fbnetv3_b,foil2,39,target,incorrect,d,y
fbnetv3_b,foil1,40,target,incorrect,d,y
fbnetv3_b,foil1,41,target,incorrect,d,y
fbnetv3_b,foil2,42,target,incorrect,d,y
fbnetv3_b,foil1,43,target,incorrect,d,y
fbnetv3_b,foil1,44,target,incorrect,d,y
fbnetv3_b,foil2,45,target,incorrect,d,y
fbnetv3_b,foil1,46,target,incorrect,d,y
fbnetv3_b,target,47,target,correct,d,y
fbnetv3_d,target,0,target,correct,s,n
fbnetv3_d,target,1,target,correct,s,n
fbnetv3_d,target,2,target,correct,s,n
fbnetv3_d,target,3,target,correct,s,n
fbnetv3_d,target,4,target,correct,s,n
fbnetv3_d,target,5,target,correct,s,n
fbnetv3_d,target,6,target,correct,s,n
fbnetv3_d,target,7,target,correct,s,n
fbnetv3_d,target,8,target,correct,s,n
fbnetv3_d,target,9,target,correct,s,n
fbnetv3_d,target,10,target,correct,s,n
fbnetv3_d,target,11,target,correct,s,n
fbnetv3_d,target,12,target,correct,s,n
fbnetv3_d,target,13,target,correct,s,n
fbnetv3_d,target,14,target,correct,s,n
fbnetv3_d,target,15,target,correct,s,n
fbnetv3_d,target,16,target,correct,s,n
fbnetv3_d,target,17,target,correct,s,n
fbnetv3_d,target,18,target,correct,s,y
fbnetv3_d,target,19,target,correct,s,y
fbnetv3_d,target,20,target,correct,s,y
fbnetv3_d,target,21,target,correct,s,y
fbnetv3_d,target,22,target,correct,s,y
fbnetv3_d,target,23,target,correct,s,y
fbnetv3_d,foil1,24,target,incorrect,s,n
fbnetv3_d,target,25,target,correct,d,n
fbnetv3_d,foil2,26,target,incorrect,d,n
fbnetv3_d,foil1,27,target,incorrect,d,n
fbnetv3_d,target,28,target,correct,d,n
fbnetv3_d,target,29,target,correct,d,n
fbnetv3_d,foil2,30,target,incorrect,d,n
fbnetv3_d,foil2,31,target,incorrect,d,n
fbnetv3_d,foil1,32,target,incorrect,d,n
fbnetv3_d,foil2,33,target,incorrect,d,n
fbnetv3_d,target,34,target,correct,d,n
fbnetv3_d,foil2,35,target,incorrect,d,n
fbnetv3_d,foil1,36,target,incorrect,d,y
fbnetv3_d,foil1,37,target,incorrect,d,y
fbnetv3_d,foil2,38,target,incorrect,d,y
fbnetv3_d,target,39,target,correct,d,y
fbnetv3_d,foil1,40,target,incorrect,d,y
fbnetv3_d,target,41,target,correct,d,y
fbnetv3_d,foil2,42,target,incorrect,d,y
fbnetv3_d,target,43,target,correct,d,y
fbnetv3_d,target,44,target,correct,d,y
fbnetv3_d,foil2,45,target,incorrect,d,y
fbnetv3_d,target,46,target,correct,d,y
fbnetv3_d,foil1,47,target,incorrect,d,y
fbnetv3_g,target,0,target,correct,s,n
fbnetv3_g,target,1,target,correct,s,n
fbnetv3_g,target,2,target,correct,s,n
fbnetv3_g,target,3,target,correct,s,n
fbnetv3_g,target,4,target,correct,s,n
fbnetv3_g,target,5,target,correct,s,n
fbnetv3_g,target,6,target,correct,s,n
fbnetv3_g,target,7,target,correct,s,n
fbnetv3_g,target,8,target,correct,s,n
fbnetv3_g,target,9,target,correct,s,n
fbnetv3_g,target,10,target,correct,s,n
fbnetv3_g,target,11,target,correct,s,n
fbnetv3_g,target,12,target,correct,s,n
fbnetv3_g,target,13,target,correct,s,n
fbnetv3_g,target,14,target,correct,s,n
fbnetv3_g,target,15,target,correct,s,n
fbnetv3_g,target,16,target,correct,s,n
fbnetv3_g,target,17,target,correct,s,n
fbnetv3_g,target,18,target,correct,s,y
fbnetv3_g,target,19,target,correct,s,y
fbnetv3_g,target,20,target,correct,s,y
fbnetv3_g,target,21,target,correct,s,y
fbnetv3_g,target,22,target,correct,s,y
fbnetv3_g,target,23,target,correct,s,y
fbnetv3_g,foil1,24,target,incorrect,s,n
fbnetv3_g,foil1,25,target,incorrect,d,n
fbnetv3_g,foil2,26,target,incorrect,d,n
fbnetv3_g,target,27,target,correct,d,n
fbnetv3_g,foil2,28,target,incorrect,d,n
fbnetv3_g,foil1,29,target,incorrect,d,n
fbnetv3_g,foil2,30,target,incorrect,d,n
fbnetv3_g,foil2,31,target,incorrect,d,n
fbnetv3_g,foil2,32,target,incorrect,d,n
fbnetv3_g,foil2,33,target,incorrect,d,n
fbnetv3_g,target,34,target,correct,d,n
fbnetv3_g,target,35,target,correct,d,n
fbnetv3_g,foil1,36,target,incorrect,d,y
fbnetv3_g,foil1,37,target,incorrect,d,y
fbnetv3_g,foil2,38,target,incorrect,d,y
fbnetv3_g,target,39,target,correct,d,y
fbnetv3_g,target,40,target,correct,d,y
fbnetv3_g,foil2,41,target,incorrect,d,y
fbnetv3_g,foil2,42,target,incorrect,d,y
fbnetv3_g,foil1,43,target,incorrect,d,y
fbnetv3_g,target,44,target,correct,d,y
fbnetv3_g,foil2,45,target,incorrect,d,y
fbnetv3_g,target,46,target,correct,d,y
fbnetv3_g,foil2,47,target,incorrect,d,y
gc_efficientnetv2_rw_t,target,0,target,correct,s,n
gc_efficientnetv2_rw_t,target,1,target,correct,s,n
gc_efficientnetv2_rw_t,target,2,target,correct,s,n
gc_efficientnetv2_rw_t,target,3,target,correct,s,n
gc_efficientnetv2_rw_t,target,4,target,correct,s,n
gc_efficientnetv2_rw_t,target,5,target,correct,s,n
gc_efficientnetv2_rw_t,target,6,target,correct,s,n
gc_efficientnetv2_rw_t,target,7,target,correct,s,n
gc_efficientnetv2_rw_t,target,8,target,correct,s,n
gc_efficientnetv2_rw_t,target,9,target,correct,s,n
gc_efficientnetv2_rw_t,target,10,target,correct,s,n
gc_efficientnetv2_rw_t,target,11,target,correct,s,n
gc_efficientnetv2_rw_t,target,12,target,correct,s,n
gc_efficientnetv2_rw_t,target,13,target,correct,s,n
gc_efficientnetv2_rw_t,target,14,target,correct,s,n
gc_efficientnetv2_rw_t,target,15,target,correct,s,n
gc_efficientnetv2_rw_t,target,16,target,correct,s,n
gc_efficientnetv2_rw_t,target,17,target,correct,s,n
gc_efficientnetv2_rw_t,target,18,target,correct,s,y
gc_efficientnetv2_rw_t,target,19,target,correct,s,y
gc_efficientnetv2_rw_t,target,20,target,correct,s,y
gc_efficientnetv2_rw_t,target,21,target,correct,s,y
gc_efficientnetv2_rw_t,target,22,target,correct,s,y
gc_efficientnetv2_rw_t,target,23,target,correct,s,y
gc_efficientnetv2_rw_t,foil1,24,target,incorrect,s,n
gc_efficientnetv2_rw_t,target,25,target,correct,d,n
gc_efficientnetv2_rw_t,target,26,target,correct,d,n
gc_efficientnetv2_rw_t,foil1,27,target,incorrect,d,n
gc_efficientnetv2_rw_t,foil2,28,target,incorrect,d,n
gc_efficientnetv2_rw_t,foil1,29,target,incorrect,d,n
gc_efficientnetv2_rw_t,target,30,target,correct,d,n
gc_efficientnetv2_rw_t,foil2,31,target,incorrect,d,n
gc_efficientnetv2_rw_t,foil1,32,target,incorrect,d,n
gc_efficientnetv2_rw_t,foil2,33,target,incorrect,d,n
gc_efficientnetv2_rw_t,foil2,34,target,incorrect,d,n
gc_efficientnetv2_rw_t,target,35,target,correct,d,n
gc_efficientnetv2_rw_t,foil1,36,target,incorrect,d,y
gc_efficientnetv2_rw_t,target,37,target,correct,d,y
gc_efficientnetv2_rw_t,foil2,38,target,incorrect,d,y
gc_efficientnetv2_rw_t,foil1,39,target,incorrect,d,y
gc_efficientnetv2_rw_t,target,40,target,correct,d,y
gc_efficientnetv2_rw_t,foil1,41,target,incorrect,d,y
gc_efficientnetv2_rw_t,target,42,target,correct,d,y
gc_efficientnetv2_rw_t,target,43,target,correct,d,y
